dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
CMA,Regulatory & Finance,New CMA guidance to improve merger process,2017-09-05 10:05:04,2017.0,9.0,September,3.0,Q3.0 2017.0,2017-09,0.0,5-Minimal,No,Implementation Guidance,Background,Other/Mixed,General AI Policy,Historical,Government/Public Sector,The document discusses merger process guidance but does not address AI systems or related topics.,Not available,Not available,Over 2 years ago,2991.0,15,,The CMA has published updated guidance designed to further improve the merger process for businesses.,https://www.gov.uk/government/news/new-cma-guidance-to-improve-merger-process,news_story,,2025-11-13,36
CMA,Regulatory & Finance,Dods Group / DeHavilland (OFT),2012-06-21 09:00:00,2012.0,6.0,June,2.0,Q2.0 2012.0,2012-06,0.0,5-Minimal,No,Regulation & Compliance,Background,Other/Mixed,General AI Policy,Historical,Government/Public Sector,"The document details a closed case regarding an acquisition, lacking any AI-related content or implications.",Not available,Not available,Over 2 years ago,4893.0,15,,OFT closed case: Anticipated acquisition by Dods Group plc of the political intelligence division of DeHavilland.,https://www.gov.uk/cma-cases/dods-group-dehavilland-oft,cma_case,,2025-11-13,25
CMA,Regulatory & Finance,CMA ICPEN presidency report 2015 to 2016,2016-06-30 10:01:00,2016.0,6.0,June,2.0,Q2.0 2016.0,2016-06,0.0,5-Minimal,No,Research & Analysis,Background,Other/Mixed,General AI Policy,Historical,Government/Public Sector,The report outlines CMA's presidency activities but does not include any AI-related analysis or findings.,Not available,Not available,Over 2 years ago,3423.0,15,,A report on the work undertaken during the CMA's presidency of ICPEN.,https://www.gov.uk/government/publications/cma-icpen-presidency-report-2015-to-2016,corporate_report,Corporate report,2025-11-13,26
CMA,Regulatory & Finance,Why we fined Casio £3.7 million for breaking competition law,2020-06-29 09:00:00,2020.0,6.0,June,2.0,Q2.0 2020.0,2020-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,"This document discusses competition law violations by Casio, not related to AI systems or applications.",Not available,Not available,Over 2 years ago,1963.0,15,,Lessons from the CMA’s investigation into Casio's use of illegal resale price maintenance (RPM).,https://www.gov.uk/government/case-studies/why-we-fined-casio-37-million-for-breaking-competition-law,case_study,,2025-11-13,27
CMA,Regulatory & Finance,Mergers guidance on jurisdiction and procedure,2025-10-28 16:01:06,2025.0,10.0,October,4.0,Q4.0 2025.0,2025-10,0.0,5-Minimal,No,Implementation Guidance,Strategic,Other/Mixed,General AI Policy,Active,Government/Public Sector,"This document provides guidance on merger control procedures, unrelated to AI systems or applications.",Not available,Not available,Last month,16.0,14,,Guidance on how the Competition and Markets Authority (CMA) operates the mergers control regime under the Enterprise Act 2002.,https://www.gov.uk/government/publications/mergers-guidance-on-the-cmas-jurisdiction-and-procedure,guidance,Guidance,2025-11-13,44
CMA,Regulatory & Finance,Procurement tips to boost competition and the Northern Ireland economy,2015-06-02 13:06:00,2015.0,6.0,June,2.0,Q2.0 2015.0,2015-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Public Sector,General AI Policy,Historical,General Public,"This press release outlines workshops for public sector buyers, focusing on competition, not related to AI systems or applications.",Not available,Not available,Over 2 years ago,3817.0,19,,Public sector buyers and suppliers have signed up for workshops on ensuring that competition for government contracts benefits the economy.,https://www.gov.uk/government/news/procurement-tips-to-boost-competition-and-the-northern-irish-economy,press_release,,2025-11-13,23
CMA,Regulatory & Finance,CMA launches consultation on updated merger guidance,2020-11-06 10:26:41,2020.0,11.0,November,4.0,Q4.0 2020.0,2020-11,0.0,5-Minimal,No,Regulation & Compliance,Background,Other/Mixed,General AI Policy,Proposed,Government/Public Sector,"The document does not address AI systems or related topics, focusing instead on merger guidance unrelated to artificial intelligence.",Not available,Not available,Over 2 years ago,1833.0,19,,The CMA has today launched a consultation on updates to 2 of its merger guidance documents.,https://www.gov.uk/government/news/cma-launches-consultation-on-updated-merger-guidance,press_release,,2025-11-13,45
CMA,Regulatory & Finance,Melrose plc / Novar plc,2004-12-09 09:00:00,2004.0,12.0,December,4.0,Q4.0 2004.0,2004-12,0.0,5-Minimal,No,Regulation & Compliance,Background,Other/Mixed,General AI Policy,Historical,Government/Public Sector,"This document pertains to a closed case regarding a merger, with no relevance to AI systems or policies.",Not available,Not available,Over 2 years ago,7644.0,18,,OFT closed case: Anticipated acquisition by Melrose plc of Novar plc.,https://www.gov.uk/cma-cases/melrose-plc-novar-plc,cma_case,,2025-11-13,50
CMA,Regulatory & Finance,Deal between Google and Looker given the go-ahead,2020-02-13 07:00:39,2020.0,2.0,February,1.0,Q1.0 2020.0,2020-02,3.0,4-Low,No,Strategy & Frameworks,Background,Technology,General AI Policy,Historical,General Public,"The CMA has approved Google's acquisition of Looker, impacting AI data analytics and integration within technology sectors.",AI innovation,"AI innovation, data integration, technology acquisition",Over 2 years ago,2100.0,17,3.0,"Following a thorough review, the CMA has cleared Google LLC’s (Google) purchase of Looker Data Sciences, Inc. (Looker).",https://www.gov.uk/government/news/deal-between-google-and-looker-given-the-go-ahead,news_story,,2025-11-13,7
CMA,Regulatory & Finance,CMA and ICO memorandum of understanding,2021-05-19 10:01:52,2021.0,5.0,May,2.0,Q2.0 2021.0,2021-05,2.0,5-Minimal,No,International Cooperation,Background,Other/Mixed,Data & Privacy,Historical,Government/Public Sector,"Memorandum outlines cooperation between CMA and ICO, focusing on data protection and privacy, with no specific AI obligations or deadlines.",data protection,"data protection, privacy, cooperation",Over 2 years ago,1639.0,20,3.0,Memorandum of understanding between the Competition and Markets Authority and the Information Commissioner’s Office.,https://www.gov.uk/government/publications/cma-and-ico-memorandum-of-understanding,corporate_report,Corporate report,2025-11-13,20
CMA,Regulatory & Finance,S&P Global / ORBCOMM AIS merger inquiry,2025-11-11 12:01:02,2025.0,11.0,November,4.0,Q4.0 2025.0,2025-11,0.0,5-Minimal,No,Regulation & Compliance,High Impact,Other/Mixed,General AI Policy,Active,Business/Private Sector,The document discusses a merger inquiry without any mention of AI systems or related compliance obligations.,Not available,Not available,Last month,2.0,16,,The Competition and Markets Authority (CMA) investigated the anticipated acquisition by S&P Global Market Intelligence Inc. of ORBCOMM AIS LLC.,https://www.gov.uk/cma-cases/s-and-p-global-slash-orbcomm-ais-merger-inquiry,cma_case,,2025-11-13,46
CMA,Regulatory & Finance,The CMA: Working for us all,2014-07-30 15:50:23,2014.0,7.0,July,3.0,Q3.0 2014.0,2014-07,2.0,5-Minimal,No,Strategy & Frameworks,Strategic,Public Sector,Innovation & R&D,Historical,General Public,"CMA emphasizes consumer focus in operations, lacking specific AI-related actions or obligations for businesses.",innovation,"innovation, consumer focus, strategy",Over 2 years ago,4124.0,14,3.0,The Competition and Markets Authority (CMA) explains how it is putting the consumer at the heart of everything it does.,https://www.gov.uk/government/news/the-cma-working-for-us-all,news_story,,2025-11-13,31
CMA,Regulatory & Finance,Supermarkets: retail food pricing and promotional practices,2012-11-20 09:00:00,2012.0,11.0,November,4.0,Q4.0 2012.0,2012-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,4741.0,11,,Office of Fair Trading (OFT) closed consumer enforcement case.,https://www.gov.uk/cma-cases/supermarkets-retail-food-pricing-and-promotional-practices,cma_case,,2025-11-13,47
CMA,Regulatory & Finance,Letter to Make UK and BCC,2021-12-03 11:00:11,2021.0,12.0,December,4.0,Q4.0 2021.0,2021-12,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,1441.0,11,,A letter to Make UK and the British Chambers of Commerce in relation to disruption to container shipping.,https://www.gov.uk/government/publications/letter-to-make-uk-and-bcc,correspondence,Correspondence,2025-11-13,48
CMA,Regulatory & Finance,CMA and CAA joint open letter to UK airport operators,2023-01-26 10:29:36,2023.0,1.0,January,1.0,Q1.0 2023.0,2023-01,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,1022.0,11,,The CMA and CAA have published a joint open letter.,https://www.gov.uk/government/publications/cma-and-caa-joint-open-letter-to-uk-airport-operators,correspondence,Correspondence,2025-11-13,4
CMA,Regulatory & Finance,Bid-rigging: guidance for public sector procurers,2016-06-20 10:53:15,2016.0,6.0,June,2.0,Q2.0 2016.0,2016-06,0.0,5-Minimal,No,Implementation Guidance,Background,Public Sector,General AI Policy,Historical,Government/Public Sector,"This document does not address artificial intelligence or related systems, focusing instead on bid-rigging in public procurement.",Not available,Not available,Over 2 years ago,3433.0,17,,"How to avoid, identify and address bid-rigging during the public sector procurement process.",https://www.gov.uk/government/publications/bid-rigging-advice-for-public-sector-procurers,guidance,Guidance,2025-11-13,25
CMA,Regulatory & Finance,CMA consults on GTCR proposed undertaking,2015-05-28 10:12:44,2015.0,5.0,May,2.0,Q2.0 2015.0,2015-05,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,"This document does not discuss artificial intelligence, focusing instead on a consultation regarding an acquisition by GTCR.",Not available,Not available,Over 2 years ago,3822.0,17,,The CMA is consulting on a proposed undertaking in lieu of a reference in relation to GTCR’s acquisition of Gorkana Group.,https://www.gov.uk/government/news/cma-consults-on-gtcr-proposed-undertaking,news_story,,2025-11-13,22
CMA,Regulatory & Finance,Global Energy Group (Isleburn) / Dorchester Gardens 948 Ltd,2013-06-11 09:00:00,2013.0,6.0,June,2.0,Q2.0 2013.0,2013-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,"This document does not pertain to artificial intelligence, detailing the closure of a case regarding a business acquisition.",Not available,Not available,Over 2 years ago,4538.0,18,,OFT closed case: Completed acquisition by Global Energy Group (Isleburn) of the business of Dorchester Gardens 948 Limited (formerly IFAB).,https://www.gov.uk/cma-cases/global-energy-group-isleburn-dorchester-gardens-948-ltd,cma_case,,2025-11-13,24
CMA,Regulatory & Finance,Christie / Orridge Business Sales Ltd,2012-06-01 09:00:00,2012.0,6.0,June,2.0,Q2.0 2012.0,2012-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,4913.0,11,,"OFT closed case: Completed acquisition by Christie, Owen & Davies Limited t/a Christie + Co. of Orridge Business Sales Limited.",https://www.gov.uk/cma-cases/christie-orridge-business-sales-ltd,cma_case,,2025-11-13,22
CMA,Regulatory & Finance,Whistleblower statistics 2017 to 2018,2019-01-25 12:30:00,2019.0,1.0,January,1.0,Q1.0 2019.0,2019-01,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,2484.0,11,,External disclosures made to the CMA between 1 April 2017 to 31 March 2018 which we reasonably believe are 'qualifying disclosures' and the action taken for each case,https://www.gov.uk/government/publications/whistleblower-statistics-2017-to-2018,transparency,Transparency data,2025-11-13,4
CMA,Regulatory & Finance,Whistleblower statistics 2024 to 2025,2025-07-18 11:49:40,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Last 6 months,118.0,11,,The number of disclosures received between 1 April 2024 and 31 March 2025 which we reasonably believe are 'qualifying disclosures' and the action taken for each case.,https://www.gov.uk/government/publications/whistleblower-statistics-2024-to-2025,transparency,Transparency data,2025-11-13,29
