dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
Treasury,Regulatory & Finance,“Britain and Singapore are natural allies in the global fight against corruption” says Financial Secretary,2016-09-19 15:53:00,2016.0,9.0,September,3.0,Q3.0 2016.0,2016-09,3.0,4-Low,No,International Cooperation,Background,Other/Mixed,International Competitiveness,Historical,Government/Public Sector,"Financial Secretary discusses UK-Singapore collaboration against corruption, emphasizing shared values and international partnerships. No immediate actions or deadlines mentioned.",international cooperation,"international cooperation, corruption, partnerships",Over 2 years ago,3341.0,19,3,"Keynote speech from Financial Secretary to the Treasury, Jane Ellison, at Anti-Corruption Week in Singapore.",https://www.gov.uk/government/speeches/britain-and-singapore-are-natural-allies-in-the-global-fight-against-corruption-says-financial-secretary,speech,,2025-11-12,38
Treasury,Regulatory & Finance,"“The spirit of 21st century Britain is not to oppose change, but to drive it”, says Chief Secretary, David Gauke",2017-02-13 12:04:48,2017.0,2.0,February,1.0,Q1.0 2017.0,2017-02,4.0,4-Low,No,Strategy & Frameworks,Strategic,Other/Mixed,Innovation & R&D,Historical,Government/Public Sector,Chief Secretary emphasizes embracing change for UK success; no specific actions or deadlines mentioned. Focus on innovation and adaptability.,innovation,"innovation, governance, change",Over 2 years ago,3194.0,19,3,Chief Secretary to the Treasury on how we can make the UK a success throughout the 21st century.,https://www.gov.uk/government/speeches/the-spirit-of-21st-century-britain-is-not-to-oppose-change-but-to-drive-it-says-chief-secretary-david-gauke,speech,,2025-11-12,7
Treasury,Regulatory & Finance,Chancellor's speech at Make UK (EEF),2019-02-19 21:57:00,2019.0,2.0,February,1.0,Q1.0 2019.0,2019-02,4.0,4-Low,No,Strategy & Frameworks,Strategic,Other/Mixed,Innovation & R&D,Historical,Business/Private Sector,Chancellor discusses UK economic growth strategies; no specific actions or deadlines provided. Emphasis on collaboration and innovation in industry.,innovation,"innovation, economic growth, collaboration",Over 2 years ago,2458.0,19,3,"Speech by the Chancellor of the Exchequer, Philip Hammond MP, at Make UK's (EEF) annual dinner.",https://www.gov.uk/government/speeches/chancellors-speech-at-make-uk-eef,speech,,2025-11-12,8
Treasury,Regulatory & Finance,2025 UK-China Economic and Financial Dialogue: policy outcomes,2025-01-11 00:00:00,2025.0,1.0,January,1.0,Q1.0 2025.0,2025-01,7.0,2-High,Yes,International Cooperation,High Impact,Financial Services,International Competitiveness,Active,Government/Public Sector,"UK-China dialogue concluded on January 11, 2025, focusing on economic cooperation; specific outcomes and actions to be determined.",international cooperation,"international cooperation, financial ai, economic dialogue",Last year,306.0,18,3,"On 11 January 2025, the Chancellor Rachel Reeves and Chinese Vice Premier He Lifeng concluded the 2025 UK-China Economic and Financial Dialogue.",https://www.gov.uk/government/publications/2025-uk-china-economic-and-financial-dialogue-policy-outcomes,policy_paper,Policy paper,2025-11-12,2
Treasury,Regulatory & Finance,Autumn Budget 2024,2024-10-30 00:00:00,2024.0,10.0,October,4.0,Q4.0 2024.0,2024-10,7.0,2-High,Yes,Strategy & Frameworks,Strategic,Cross-Sector,Innovation & R&D,Proposed,Government/Public Sector,"Autumn Budget 2024 outlines funding strategies for AI initiatives, requiring implementation by fiscal year-end with potential economic impacts.",funding,"funding, innovation, strategy",1-2 years ago,379.0,18,3,This is the full Autumn Budget 2024 with supporting and related documents.,https://www.gov.uk/government/publications/autumn-budget-2024,policy_paper,Policy paper,2025-11-12,44
Treasury,Regulatory & Finance,Chief Secretary to the Treasury Liz Truss speech to the London School of Economics,2018-06-26 17:30:00,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,4.0,4-Low,No,Strategy & Frameworks,Strategic,Public Sector,General AI Policy,Historical,General Public,"Liz Truss's speech discusses economic liberation through AI, emphasizing the need for innovative policies to enhance public sector efficiency.",innovation,"innovation, public sector, strategy",Over 2 years ago,2696.0,19,3,Liberation nation: how to free the economy and reinvent the state,https://www.gov.uk/government/speeches/chief-secretary-to-the-treasury-liz-truss-speech-to-the-london-school-of-economics,speech,,2025-11-12,26
DHSC,Social Services,Artificial intelligence robots in Ipswich Hospital,2018-11-05 09:30:00,2018.0,11.0,November,4.0,Q4.0 2018.0,2018-11,6.0,3-Medium,No,Research & Analysis,Operational,Healthcare,Innovation & R&D,Historical,Government/Public Sector,"Ipswich Hospital's AI robots significantly reduced GP referral processing times, showcasing automation benefits in healthcare operations.",automation,"automation, healthcare ai, innovation",Over 2 years ago,2565.0,16,3,How robots have cut down the processing time of GP referrals by more than half.,https://www.gov.uk/government/case-studies/artificial-intelligence-robots-in-ipswich-hospital,case_study,,2025-11-12,45
DHSC,Social Services,The regulation of artificial intelligence as a medical device: government response to the RHC,2025-03-10 09:30:06,2025.0,3.0,March,1.0,Q1.0 2025.0,2025-03,6.0,3-Medium,No,Regulation & Compliance,Strategic,Healthcare,Safety & Security,Active,Government/Public Sector,"Government responds to RHC recommendations on AI medical device regulation, aiming for enhanced safety and compliance in healthcare by March 2025.",regulation,"regulation, healthcare ai, ai safety",Last year,248.0,21,3,Government response to the recommendations made by the Regulatory Horizons Council (RHC) on the regulation of AI as a medical device.,https://www.gov.uk/government/publications/the-regulation-of-artificial-intelligence-as-a-medical-device-government-response-to-the-rhc,policy_paper,Policy paper,2025-11-12,11
DHSC,Social Services,Health Secretary announces £250 million investment in artificial intelligence,2019-08-08 09:20:00,2019.0,8.0,August,3.0,Q3.0 2019.0,2019-08,7.0,2-High,Yes,Funding & Investment,High Impact,Healthcare,Innovation & R&D,Active,Government/Public Sector,Health Secretary announces £250 million investment for a National AI Lab to enhance patient care through innovative AI technologies.,funding,"funding, innovation, healthcare ai",Over 2 years ago,2289.0,19,3,A new National Artificial Intelligence Lab will use the power of artificial intelligence (AI) to improve the health and lives of patients.,https://www.gov.uk/government/news/health-secretary-announces-250-million-investment-in-artificial-intelligence,news_story,,2025-11-12,32
DHSC,Social Services,Funding boost for artificial intelligence in NHS to speed up diagnosis of deadly diseases,2020-08-28 23:15:00,2020.0,8.0,August,3.0,Q3.0 2020.0,2020-08,7.0,2-High,Yes,Funding & Investment,High Impact,Healthcare,Innovation & R&D,Active,Government/Public Sector,"Major funding boost for AI in NHS aims to expedite diagnosis of deadly diseases, enhancing patient outcomes through advanced technology.",funding,"funding, healthcare ai, innovation",Over 2 years ago,1902.0,20,3,Patients will benefit from major improvements in technology to speed up the diagnosis of deadly diseases like cancer thanks to further investment in the use of artificial intelligence (AI) across the NHS.,https://www.gov.uk/government/news/funding-boost-for-artificial-intelligence-in-nhs-to-speed-up-diagnosis-of-deadly-diseases,press_release,,2025-11-12,35
DHSC,Social Services,AI to be trialled at unprecedented scale across NHS screening,2025-09-21 23:00:00,2025.0,9.0,September,3.0,Q3.0 2025.0,2025-09,7.0,2-High,Yes,Implementation Guidance,High Impact,Healthcare,Innovation & R&D,Proposed,Government/Public Sector,AI tools will be trialled across NHS screening by September 2025 to enhance early diagnosis capabilities and improve patient outcomes.,healthcare ai,"healthcare ai, innovation, early diagnosis",Last 3 months,52.0,20,3,Pioneering new cloud computer system will allow artificial intelligence (AI) tools to be tested on an unprecedented scale across the NHS to boost early diagnosis.,https://www.gov.uk/government/news/ai-to-be-trialled-at-unprecedented-scale-across-nhs-screening,press_release,,2025-11-12,38
DHSC,Social Services,Virtual reality and wearable technology pilot to cut drug deaths,2024-10-17 23:00:00,2024.0,10.0,October,4.0,Q4.0 2024.0,2024-10,6.0,3-Medium,No,Funding & Investment,Strategic,Healthcare,Innovation & R&D,Proposed,Government/Public Sector,"Government funding will support research into wearable technology and AI to reduce drug-related deaths, with pilot initiatives starting in October 2024.",funding,"funding, healthcare ai, innovation",1-2 years ago,391.0,21,3,"The government will fund research into wearable technology, virtual reality and artificial intelligence in a bid to support people with drug addictions.",https://www.gov.uk/government/news/virtual-reality-and-wearable-technology-pilot-to-cut-drug-deaths,press_release,,2025-11-12,42
DHSC,Social Services,Artificial intelligence revolutionising NHS stroke care,2022-12-27 00:15:00,2022.0,12.0,December,4.0,Q4.0 2022.0,2022-12,8.0,2-High,Yes,Research & Analysis,High Impact,Healthcare,Innovation & R&D,Active,Government/Public Sector,"AI technology has tripled stroke recovery rates, increasing daily activity performance from 16% to 48%, highlighting its transformative potential in healthcare.",healthcare ai,"healthcare ai, innovation, patient outcomes",Over 2 years ago,1052.0,21,3,Use of cutting-edge AI technology is associated with a tripling of the number of patients recovering and able to perform daily activities from 16% to 48%.,https://www.gov.uk/government/news/artificial-intelligence-revolutionising-nhs-stroke-care,press_release,,2025-11-12,52
DHSC,Social Services,£21 million to roll out artificial intelligence across the NHS,2023-06-22 23:01:04,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,7.0,2-High,Yes,Funding & Investment,High Impact,Healthcare,Innovation & R&D,Active,Government/Public Sector,£21 million allocated to implement AI in NHS for faster diagnoses of critical conditions. Immediate action required for technology rollout.,funding,"funding, healthcare ai, innovation",Over 2 years ago,874.0,20,3,"The new technology will help diagnose patients more quickly for conditions such as cancers, strokes and heart conditions.",https://www.gov.uk/government/news/21-million-to-roll-out-artificial-intelligence-across-the-nhs,press_release,,2025-11-12,25
DHSC,Social Services,New code of conduct for artificial intelligence (AI) systems used by the NHS,2019-02-19 12:59:23,2019.0,2.0,February,1.0,Q1.0 2019.0,2019-02,6.0,3-Medium,No,Regulation & Compliance,Strategic,Healthcare,Data & Privacy,Historical,Government/Public Sector,New NHS AI code of conduct ensures safe data-driven technologies and protects patient data. Compliance with regulations is essential.,regulation,"regulation, data protection, ethics",Over 2 years ago,2458.0,19,3,The code of conduct will ensure that only the best and safest data-driven technologies are used by the NHS and will protect patient data.,https://www.gov.uk/government/news/new-code-of-conduct-for-artificial-intelligence-ai-systems-used-by-the-nhs,news_story,,2025-11-12,8
DHSC,Social Services,Thousands of patients to benefit from quicker diagnosis and more accurate tests from ground-breaking AI research,2023-03-03 09:19:00,2023.0,3.0,March,1.0,Q1.0 2023.0,2023-03,7.0,2-High,Yes,Funding & Investment,High Impact,Healthcare,Innovation & R&D,Active,Government/Public Sector,Nearly £16 million funding for nine AI healthcare technologies to enhance diagnosis accuracy. Immediate research acceleration is required.,funding,"funding, healthcare ai, innovation",Over 2 years ago,986.0,18,3,Nine of the most promising artificial intelligence healthcare technologies to receive nearly £16 million in government funding to accelerate research.,https://www.gov.uk/government/news/thousands-of-patients-to-benefit-from-quicker-diagnosis-more-accurate-tests-from-ground-breaking-ai-research,press_release,,2025-11-12,9
DHSC,Social Services,i.AI and NHS England sign Collaboration Charter to support the use of AI in the NHS,2024-04-25 14:31:54,2024.0,4.0,April,2.0,Q2.0 2024.0,2024-04,6.0,3-Medium,No,Implementation Guidance,Strategic,Healthcare,Innovation & R&D,Active,Government/Public Sector,"i.AI and NHS England signed a Collaboration Charter to enhance AI use in the NHS, promoting innovation and improved patient care.",healthcare ai,"healthcare ai, innovation, collaboration",1-2 years ago,566.0,21,3,The Incubator for Artificial Intelligence (i.AI) and NHS England (NHSE) have signed a Collaboration Charter to support the use of AI in the NHS.,https://www.gov.uk/government/news/iai-and-nhs-england-sign-collaboration-charter-to-support-the-use-of-ai-in-the-nhs,news_story,,2025-11-12,17
DHSC,Social Services,Embracing AI and technology to improve patient outcomes,2019-06-12 17:14:25,2019.0,6.0,June,2.0,Q2.0 2019.0,2019-06,5.0,3-Medium,No,Strategy & Frameworks,Strategic,Healthcare,Innovation & R&D,Historical,General Public,"Baroness Blackwood emphasized AI's role in improving patient outcomes at CogX, highlighting the importance of technology in healthcare advancements.",healthcare ai,"healthcare ai, innovation, technology",Over 2 years ago,2345.0,19,3,"Baroness Blackwood spoke at CogX, the festival of artificial intelligence (AI) and emerging technology.",https://www.gov.uk/government/speeches/embracing-ai-and-technology-to-improve-patient-outcomes,speech,,2025-11-12,24
